ID,LEVEL_ID,ELEVATION,HEIGHT,THICKNESS,VOLUME
"164323","164100","0","3300","100","0.2545"
"164324","164100","0","3300","100","0.31"
"164325","164100","0","3300","100","0.217"
"164326","164100","0","3300","100","0.155"
"164327","164100","0","3300","100","0.2545"
"164328","164100","0","3300","100","1.128"
"164329","164100","0","3300","100","0.8525"
"164330","164100","0","3300","100","0.3875"
"164331","164100","0","3300","100","0.6355"
"164332","164100","0","3300","200","2.976"
"164333","164100","0","3300","100","0.5645"
"164334","164100","0","3300","100","0.6045"
"164335","164100","0","3300","100","0.5025"
"164336","164100","0","3300","100","0.6045"
"164337","164100","0","3300","100","0.5025"
"164338","164100","0","3300","100","0.369"
"164339","164100","0","3300","100","0.369"
"164340","164100","0","3300","100","0.738"
"164341","164100","0","3300","100","2.012"
"164342","164100","0","3300","200","2.976"
"164343","164100","0","3300","100","0.31"
"164344","164100","0","3300","100","0.217"
"164345","164100","0","3300","100","0.155"
"164346","164100","0","3300","100","0.2545"
"164347","164100","0","3300","100","0.31"
"164348","164100","0","3300","100","0.217"
"164349","164100","0","3300","100","0.155"
"164350","164100","0","3300","100","0.2545"
"164351","164100","0","3300","100","1.776"
"164352","164100","0","3300","100","0.527"
"164353","164100","0","3300","100","0.1705"
"164354","164100","0","3300","100","0.2015"
"164355","164100","0","3300","100","0.431"
"164356","164100","0","3300","100","0.431"
"164357","164100","0","3300","100","0.6355"
"164358","164100","0","3300","100","0.5025"
"164359","164100","0","3300","100","0.6355"
"164360","164100","0","3300","100","0.5025"
"164361","164100","0","3300","200","2.976"
"164362","164100","0","3300","200","2.976"
"164363","164100","0","3300","100","0.6355"
"164364","164100","0","3300","100","0.5645"
"164365","164100","0","3300","100","0.524"
"164366","164100","0","3300","100","0.6355"
"164367","164100","0","3300","100","0.5025"
"164368","164100","0","3300","100","0.6355"
"164369","164100","0","3300","100","0.5645"
"164370","164100","0","3300","100","0.738"
"164371","164100","0","3300","100","0.738"
"164372","164100","0","3300","200","2.976"
"164373","164100","0","3300","100","0.31"
"164374","164100","0","3300","100","0.217"
"164375","164100","0","3300","100","0.155"
"164376","164100","0","3300","100","0.2545"
"164377","164100","0","3300","100","0.31"
"164378","164100","0","3300","100","0.217"
"164379","164100","0","3300","100","0.155"
"164380","164100","0","3300","100","0.2545"
"164381","164100","0","3300","100","0.738"
"164382","164100","0","3300","100","0.31"
"164383","164100","0","3300","100","0.217"
"164384","164100","0","3300","100","0.155"
"164385","164100","0","3300","100","0.2545"
"164386","164100","0","3300","100","0.31"
"164387","164100","0","3300","100","0.217"
"164388","164100","0","3300","100","0.155"
"164389","164100","0","3300","100","0.2545"
"164390","164100","0","3300","100","2.201"
"164391","164100","0","3300","100","0.3565"
"164392","164100","0","3300","100","0.217"
"164393","164100","0","3300","100","0.155"
"164394","164100","0","3300","100","0.2545"
"164395","164101","0","3300","400","16.158"
"164396","164101","0","3300","400","47.106"
"164397","164101","0","3300","400","15.3443"
"164398","164101","0","3300","200","4.488"
"164399","164101","0","3300","200","3.391"
"164400","164101","0","3300","200","3.053"
"164401","164101","0","3300","200","4.457"
"164402","164101","0","3300","200","4.488"
"164403","164101","0","3300","200","1.855"
"164404","164101","0","3300","200","4.567"
"164405","164101","0","3300","200","3.315"
"164406","164101","0","3300","200","3.122"
"164407","164101","0","3300","100","0.924"
"164408","164101","0","3300","100","0.924"
"164409","164101","0","3300","200","1.848"
"164410","164101","0","3300","100","2.232"
"164411","164101","0","3300","100","0.837"
"164412","164101","0","3300","100","0.3875"
"164413","164101","0","3300","200","2.976"
"164414","164101","0","3300","100","2.201"
"164415","164101","0","3300","500","5.58"
"164416","164101","0","3300","500","3.255"
"164417","164101","0","3300","400","48.2534"
"164418","164101","0","3300","500","5.58"
"164419","164101","0","3300","500","3.255"
"164420","164101","0","3300","500","5.58"
"164421","164101","0","3300","500","3.255"
"164422","164101","0","3300","500","5.58"
"164423","164101","0","3300","500","3.255"
"164424","164101","0","3300","500","5.58"
"164425","164101","0","3300","500","3.255"
"164426","164101","0","3300","500","5.58"
"164427","164101","0","3300","500","3.255"
"164428","164101","0","3300","500","2.79"
"164429","164101","0","3300","200","4.433"
"164430","164101","0","3300","500","2.79"
"164431","164101","0","3300","200","4.433"
"164432","164101","0","3300","500","2.79"
"164433","164101","0","3300","500","5.58"
"164434","164101","0","3300","500","3.255"
"164435","164101","0","3300","500","5.58"
"164436","164101","0","3300","500","3.255"
"164437","164101","0","3300","500","5.58"
"164438","164101","0","3300","500","3.255"
"164439","164101","0","3300","100","0.431"
"164440","164101","0","3300","100","0.431"
"164441","164101","0","3300","100","0.738"
"164442","164101","0","3300","100","2.201"
"164443","164101","0","3300","200","2.976"
"164444","164101","0","3300","100","0.31"
"164445","164101","0","3300","100","0.217"
"164446","164101","0","3300","100","0.155"
"164447","164101","0","3300","100","0.2545"
"164448","164101","0","3300","100","0.31"
"164449","164101","0","3300","100","0.217"
"164450","164101","0","3300","100","0.155"
"164451","164101","0","3300","100","0.2545"
"164452","164101","0","3300","100","0.31"
"164453","164101","0","3300","100","0.217"
"164454","164101","0","3300","100","0.155"
"164455","164101","0","3300","100","0.2545"
"164456","164101","0","3300","200","2.976"
"164457","164101","0","3300","100","0.738"
"164458","164101","0","3300","100","2.201"
"164459","164101","0","3300","200","2.976"
"164460","164101","0","3300","100","0.31"
"164461","164101","0","3300","100","0.217"
"164462","164101","0","3300","100","0.155"
"164463","164101","0","3300","100","0.2545"
"164464","164101","0","3300","100","0.31"
"164465","164101","0","3300","100","0.217"
"164466","164101","0","3300","100","0.155"
"164467","164101","0","3300","100","0.2545"
"164468","164101","0","3300","100","0.31"
"164469","164101","0","3300","100","0.217"
"164470","164101","0","3300","100","0.155"
"164471","164101","0","3300","100","0.2545"
"164472","164101","0","3300","100","1.128"
"164473","164101","0","3300","100","0.8525"
"164474","164101","0","3300","100","0.3875"
"164475","164101","0","3300","100","0.6355"
"164476","164101","0","3300","200","2.976"
"164477","164101","0","3300","100","0.5645"
"164478","164101","0","3300","100","0.6045"
"164479","164101","0","3300","100","0.5025"
"164480","164101","0","3300","100","0.6045"
"164481","164101","0","3300","100","0.5025"
"164482","164101","0","3300","100","0.369"
"164483","164101","0","3300","100","0.369"
"164484","164101","0","3300","100","0.738"
"164485","164101","0","3300","100","2.012"
"164486","164101","0","3300","200","2.976"
"164487","164101","0","3300","100","0.31"
"164488","164101","0","3300","100","0.217"
"164489","164101","0","3300","100","0.155"
"164490","164101","0","3300","100","0.2545"
"164491","164101","0","3300","100","0.31"
"164492","164101","0","3300","100","0.217"
"164493","164101","0","3300","100","0.155"
"164494","164101","0","3300","100","0.2545"
"164495","164101","0","3300","100","1.776"
"164496","164101","0","3300","100","0.527"
"164497","164101","0","3300","100","0.1705"
"164498","164101","0","3300","100","0.2015"
"164499","164101","0","3300","100","0.431"
"164500","164101","0","3300","100","0.431"
"164501","164101","0","3300","100","0.6355"
"164502","164101","0","3300","100","0.5025"
"164503","164101","0","3300","100","0.6355"
"164504","164101","0","3300","100","0.5025"
"164505","164101","0","3300","200","2.976"
"164506","164101","0","3300","200","2.976"
"164507","164101","0","3300","100","0.6355"
"164508","164101","0","3300","100","0.5645"
"164509","164101","0","3300","100","0.524"
"164510","164101","0","3300","100","0.6355"
"164511","164101","0","3300","100","0.5025"
"164512","164101","0","3300","100","0.6355"
"164513","164101","0","3300","100","0.5645"
"164514","164101","0","3300","100","0.738"
"164515","164101","0","3300","100","0.738"
"164516","164101","0","3300","200","2.976"
"164517","164101","0","3300","100","0.31"
"164518","164101","0","3300","100","0.217"
"164519","164101","0","3300","100","0.155"
"164520","164101","0","3300","100","0.2545"
"164521","164101","0","3300","100","0.31"
"164522","164101","0","3300","100","0.217"
"164523","164101","0","3300","100","0.155"
"164524","164101","0","3300","100","0.2545"
"164525","164101","0","3300","100","0.738"
"164526","164101","0","3300","100","0.31"
"164527","164101","0","3300","100","0.217"
"164528","164101","0","3300","100","0.155"
"164529","164101","0","3300","100","0.2545"
"164530","164101","0","3300","100","0.31"
"164531","164101","0","3300","100","0.217"
"164532","164101","0","3300","100","0.155"
"164533","164101","0","3300","100","0.2545"
"164534","164101","0","3300","100","2.201"
"164535","164101","0","3300","100","0.3565"
"164536","164101","0","3300","100","0.217"
"164537","164101","0","3300","100","0.155"
"164538","164101","0","3300","100","0.2545"
"164539","164102","0","3300","400","15.3443"
"164540","164102","0","3300","400","46.9144"
"164541","164102","0","3300","400","15.6553"
"164542","164102","0","3300","200","4.488"
"164543","164102","0","3300","200","3.391"
"164544","164102","0","3300","200","3.053"
"164545","164102","0","3300","200","4.457"
"164546","164102","0","3300","200","4.488"
"164547","164102","0","3300","200","1.855"
"164548","164102","0","3300","200","4.567"
"164549","164102","0","3300","200","3.315"
"164550","164102","0","3300","200","3.122"
"164551","164102","0","3300","100","0.924"
"164552","164102","0","3300","100","0.924"
"164553","164102","0","3300","200","1.848"
"164554","164102","0","3300","100","2.232"
"164555","164102","0","3300","100","0.837"
"164556","164102","0","3300","100","0.3875"
"164557","164102","0","3300","200","2.976"
"164558","164102","0","3300","100","2.201"
"164559","164102","0","3300","500","5.58"
"164560","164102","0","3300","500","3.255"
"164561","164102","0","3300","400","45.3097"
"164562","164102","0","3300","500","5.58"
"164563","164102","0","3300","500","3.255"
"164564","164102","0","3300","500","5.58"
"164565","164102","0","3300","500","3.255"
"164566","164102","0","3300","500","5.58"
"164567","164102","0","3300","500","3.255"
"164568","164102","0","3300","500","5.58"
"164569","164102","0","3300","500","3.255"
"164570","164102","0","3300","500","5.58"
"164571","164102","0","3300","500","3.255"
"164572","164102","0","3300","500","2.79"
"164573","164102","0","3300","200","4.433"
"164574","164102","0","3300","500","2.79"
"164575","164102","0","3300","200","4.433"
"164576","164102","0","3300","500","2.79"
"164577","164102","0","3300","500","5.58"
"164578","164102","0","3300","500","3.255"
"164579","164102","0","3300","500","5.58"
"164580","164102","0","3300","500","3.255"
"164581","164102","0","3300","500","5.58"
"164582","164102","0","3300","500","3.255"
"164583","164102","0","3300","100","0.431"
"164584","164102","0","3300","100","0.431"
"164585","164102","0","3300","100","0.738"
"164586","164102","0","3300","100","2.201"
"164587","164102","0","3300","200","2.976"
"164588","164102","0","3300","100","0.31"
"164589","164102","0","3300","100","0.217"
"164590","164102","0","3300","100","0.155"
"164591","164102","0","3300","100","0.2545"
"164592","164102","0","3300","100","0.31"
"164593","164102","0","3300","100","0.217"
"164594","164102","0","3300","100","0.155"
"164595","164102","0","3300","100","0.2545"
"164596","164102","0","3300","100","0.31"
"164597","164102","0","3300","100","0.217"
"164598","164102","0","3300","100","0.155"
"164599","164102","0","3300","100","0.2545"
"164600","164102","0","3300","200","2.976"
"164601","164102","0","3300","100","0.738"
"164602","164102","0","3300","100","2.201"
"164603","164102","0","3300","200","2.976"
"164604","164102","0","3300","100","0.31"
"164605","164102","0","3300","100","0.217"
"164606","164102","0","3300","100","0.155"
"164607","164102","0","3300","100","0.2545"
"164608","164102","0","3300","100","0.31"
"164609","164102","0","3300","100","0.217"
"164610","164102","0","3300","100","0.155"
"164611","164102","0","3300","100","0.2545"
"164612","164102","0","3300","100","0.31"
"164613","164102","0","3300","100","0.217"
"164614","164102","0","3300","100","0.155"
"164615","164102","0","3300","100","0.2545"
"164616","164102","0","3300","100","1.128"
"164617","164102","0","3300","100","0.8525"
"164618","164102","0","3300","100","0.3875"
"164619","164102","0","3300","100","0.6355"
"164620","164102","0","3300","200","2.976"
"164621","164102","0","3300","100","0.5645"
"164622","164102","0","3300","100","0.6045"
"164623","164102","0","3300","100","0.5025"
"164624","164102","0","3300","100","0.6045"
"164625","164102","0","3300","100","0.5025"
"164626","164102","0","3300","100","0.369"
"164627","164102","0","3300","100","0.369"
"164628","164102","0","3300","100","0.738"
"164629","164102","0","3300","100","2.012"
"164630","164102","0","3300","200","2.976"
"164631","164102","0","3300","100","0.31"
"164632","164102","0","3300","100","0.217"
"164633","164102","0","3300","100","0.155"
"164634","164102","0","3300","100","0.2545"
"164635","164102","0","3300","100","0.31"
"164636","164102","0","3300","100","0.217"
"164637","164102","0","3300","100","0.155"
"164638","164102","0","3300","100","0.2545"
"164639","164102","0","3300","100","1.776"
"164640","164102","0","3300","100","0.527"
"164641","164102","0","3300","100","0.1705"
"164642","164102","0","3300","100","0.2015"
"164643","164102","0","3300","100","0.431"
"164644","164102","0","3300","100","0.431"
"164645","164102","0","3300","100","0.6355"
"164646","164102","0","3300","100","0.5025"
"164647","164102","0","3300","100","0.6355"
"164648","164102","0","3300","100","0.5025"
"164649","164102","0","3300","200","2.976"
"164650","164102","0","3300","200","2.976"
"164651","164102","0","3300","100","0.6355"
"164652","164102","0","3300","100","0.5645"
"164653","164102","0","3300","100","0.524"
"164654","164102","0","3300","100","0.6355"
"164655","164102","0","3300","100","0.5025"
"164656","164102","0","3300","100","0.6355"
"164657","164102","0","3300","100","0.5645"
"164658","164102","0","3300","100","0.738"
"164659","164102","0","3300","100","0.738"
"164660","164102","0","3300","200","2.976"
"164661","164102","0","3300","100","0.31"
"164662","164102","0","3300","100","0.217"
"164663","164102","0","3300","100","0.155"
"164664","164102","0","3300","100","0.2545"
"164665","164102","0","3300","100","0.31"
"164666","164102","0","3300","100","0.217"
"164667","164102","0","3300","100","0.155"
"164668","164102","0","3300","100","0.2545"
"164669","164102","0","3300","100","0.738"
"164670","164102","0","3300","100","0.31"
"164671","164102","0","3300","100","0.217"
"164672","164102","0","3300","100","0.155"
"164673","164102","0","3300","100","0.2545"
"164674","164102","0","3300","100","0.31"
"164675","164102","0","3300","100","0.217"
"164676","164102","0","3300","100","0.155"
"164677","164102","0","3300","100","0.2545"
"164678","164102","0","3300","100","2.201"
"164679","164102","0","3300","100","0.3565"
"164680","164102","0","3300","100","0.217"
"164681","164102","0","3300","100","0.155"
"164682","164102","0","3300","100","0.2545"
"164683","164103","0","3300","400","15.847"
"164684","164103","0","3300","400","45.6703"
"164685","164103","0","3300","400","16.158"
"164686","164103","0","3300","200","4.488"
"164687","164103","0","3300","200","3.391"
"164688","164103","0","3300","200","3.053"
"164689","164103","0","3300","200","4.457"
"164690","164103","0","3300","200","4.488"
"164691","164103","0","3300","200","1.855"
"164692","164103","0","3300","200","4.567"
"164693","164103","0","3300","200","3.315"
"164694","164103","0","3300","200","3.122"
"164695","164103","0","3300","100","0.924"
"164696","164103","0","3300","100","0.924"
"164697","164103","0","3300","200","1.848"
"164698","164103","0","3300","100","2.232"
"164699","164103","0","3300","100","0.837"
"164700","164103","0","3300","100","0.3875"
"164701","164103","0","3300","200","2.976"
"164702","164103","0","3300","100","2.201"
"164703","164103","0","3300","500","5.58"
"164704","164103","0","3300","500","3.255"
"164705","164103","0","3300","400","45.3097"
"164706","164103","0","3300","500","5.58"
"164707","164103","0","3300","500","3.255"
"164708","164103","0","3300","500","5.58"
"164709","164103","0","3300","500","3.255"
"164710","164103","0","3300","500","5.58"
"164711","164103","0","3300","500","3.255"
"164712","164103","0","3300","500","5.58"
"164713","164103","0","3300","500","3.255"
"164714","164103","0","3300","500","5.58"
"164715","164103","0","3300","500","3.255"
"164716","164103","0","3300","500","2.79"
"164717","164103","0","3300","200","4.433"
"164718","164103","0","3300","500","2.79"
"164719","164103","0","3300","200","4.433"
"164720","164103","0","3300","500","2.79"
"164721","164103","0","3300","500","5.58"
"164722","164103","0","3300","500","3.255"
"164723","164103","0","3300","500","5.58"
"164724","164103","0","3300","500","3.255"
"164725","164103","0","3300","500","5.58"
"164726","164103","0","3300","500","3.255"
"164727","164103","0","3300","100","0.431"
"164728","164103","0","3300","100","0.431"
"164729","164103","0","3300","100","0.738"
"164730","164103","0","3300","100","2.201"
"164731","164103","0","3300","200","2.976"
"164732","164103","0","3300","100","0.31"
"164733","164103","0","3300","100","0.217"
"164734","164103","0","3300","100","0.155"
"164735","164103","0","3300","100","0.2545"
"164736","164103","0","3300","100","0.31"
"164737","164103","0","3300","100","0.217"
"164738","164103","0","3300","100","0.155"
"164739","164103","0","3300","100","0.2545"
"164740","164103","0","3300","100","0.31"
"164741","164103","0","3300","100","0.217"
"164742","164103","0","3300","100","0.155"
"164743","164103","0","3300","100","0.2545"
"164744","164103","0","3300","200","2.976"
"164745","164103","0","3300","100","0.738"
"164746","164103","0","3300","100","2.201"
"164747","164103","0","3300","200","2.976"
"164748","164103","0","3300","100","0.31"
"164749","164103","0","3300","100","0.217"
"164750","164103","0","3300","100","0.155"
"164751","164103","0","3300","100","0.2545"
"164752","164103","0","3300","100","0.31"
"164753","164103","0","3300","100","0.217"
"164754","164103","0","3300","100","0.155"
"164755","164103","0","3300","100","0.2545"
"164756","164103","0","3300","100","0.31"
"164757","164103","0","3300","100","0.217"
"164758","164103","0","3300","100","0.155"
"164759","164103","0","3300","100","0.2545"
"164760","164103","0","3300","100","1.128"
"164761","164103","0","3300","100","0.8525"
"164762","164103","0","3300","100","0.3875"
"164763","164103","0","3300","100","0.6355"
"164764","164103","0","3300","200","2.976"
"164765","164103","0","3300","100","0.5645"
"164766","164103","0","3300","100","0.6045"
"164767","164103","0","3300","100","0.5025"
"164768","164103","0","3300","100","0.6045"
"164769","164103","0","3300","100","0.5025"
"164770","164103","0","3300","100","0.369"
"164771","164103","0","3300","100","0.369"
"164772","164103","0","3300","100","0.738"
"164773","164103","0","3300","100","2.012"
"164774","164103","0","3300","200","2.976"
"164775","164103","0","3300","100","0.31"
"164776","164103","0","3300","100","0.217"
"164777","164103","0","3300","100","0.155"
"164778","164103","0","3300","100","0.2545"
"164779","164103","0","3300","100","0.31"
"164780","164103","0","3300","100","0.217"
"164781","164103","0","3300","100","0.155"
"164782","164103","0","3300","100","0.2545"
"164783","164103","0","3300","100","1.776"
"164784","164103","0","3300","100","0.527"
"164785","164103","0","3300","100","0.1705"
"164786","164103","0","3300","100","0.2015"
"164787","164103","0","3300","100","0.431"
"164788","164103","0","3300","100","0.431"
"164789","164103","0","3300","100","0.6355"
"164790","164103","0","3300","100","0.5025"
"164791","164103","0","3300","100","0.6355"
"164792","164103","0","3300","100","0.5025"
"164793","164103","0","3300","200","2.976"
"164794","164103","0","3300","200","2.976"
"164795","164103","0","3300","100","0.6355"
"164796","164103","0","3300","100","0.5645"
"164797","164103","0","3300","100","0.524"
"164798","164103","0","3300","100","0.6355"
"164799","164103","0","3300","100","0.5025"
"164800","164103","0","3300","100","0.6355"
"164801","164103","0","3300","100","0.5645"
"164802","164103","0","3300","100","0.738"
"164803","164103","0","3300","100","0.738"
"164804","164103","0","3300","200","2.976"
"164805","164103","0","3300","100","0.31"
"164806","164103","0","3300","100","0.217"
"164807","164103","0","3300","100","0.155"
"164808","164103","0","3300","100","0.2545"
"164809","164103","0","3300","100","0.31"
"164810","164103","0","3300","100","0.217"
"164811","164103","0","3300","100","0.155"
"164812","164103","0","3300","100","0.2545"
"164813","164103","0","3300","100","0.738"
"164814","164103","0","3300","100","0.31"
"164815","164103","0","3300","100","0.217"
"164816","164103","0","3300","100","0.155"
"164817","164103","0","3300","100","0.2545"
"164818","164103","0","3300","100","0.31"
"164819","164103","0","3300","100","0.217"
"164820","164103","0","3300","100","0.155"
"164821","164103","0","3300","100","0.2545"
"164822","164103","0","3300","100","2.201"
"164823","164103","0","3300","100","0.3565"
"164824","164103","0","3300","100","0.217"
"164825","164103","0","3300","100","0.155"
"164826","164103","0","3300","100","0.2545"
"164827","164104","0","3300","400","15.847"
"164828","164104","0","3300","400","47.1783"
"164829","164104","0","3300","400","16.158"
"164830","164104","0","3300","200","4.488"
"164831","164104","0","3300","200","3.391"
"164832","164104","0","3300","200","3.053"
"164833","164104","0","3300","200","4.457"
"164834","164104","0","3300","200","4.488"
"164835","164104","0","3300","200","1.855"
"164836","164104","0","3300","200","4.567"
"164837","164104","0","3300","200","3.315"
"164838","164104","0","3300","200","3.122"
"164839","164104","0","3300","100","0.924"
"164840","164104","0","3300","100","0.924"
"164841","164104","0","3300","200","1.848"
"164842","164104","0","3300","100","2.232"
"164843","164104","0","3300","100","0.837"
"164844","164104","0","3300","100","0.3875"
"164845","164104","0","3300","200","2.976"
"164846","164104","0","3300","100","2.201"
"164847","164104","0","3300","500","5.58"
"164848","164104","0","3300","500","3.255"
"164849","164104","0","3300","400","47.1287"
"164850","164104","0","3300","500","5.58"
"164851","164104","0","3300","500","3.255"
"164852","164104","0","3300","500","5.58"
"164853","164104","0","3300","500","3.255"
"164854","164104","0","3300","500","5.58"
"164855","164104","0","3300","500","3.255"
"164856","164104","0","3300","500","5.58"
"164857","164104","0","3300","500","3.255"
"164858","164104","0","3300","500","5.58"
"164859","164104","0","3300","500","3.255"
"164860","164104","0","3300","500","2.79"
"164861","164104","0","3300","200","4.433"
"164862","164104","0","3300","500","2.79"
"164863","164104","0","3300","200","4.433"
"164864","164104","0","3300","500","2.79"
"164865","164104","0","3300","500","5.58"
"164866","164104","0","3300","500","3.255"
"164867","164104","0","3300","500","5.58"
"164868","164104","0","3300","500","3.255"
"164869","164104","0","3300","500","5.58"
"164870","164104","0","3300","500","3.255"
"164871","164104","0","3300","100","0.431"
"164872","164104","0","3300","100","0.431"
"164873","164104","0","3300","100","0.738"
"164874","164104","0","3300","100","2.201"
"164875","164104","0","3300","200","2.976"
"164876","164104","0","3300","100","0.31"
"164877","164104","0","3300","100","0.217"
"164878","164104","0","3300","100","0.155"
"164879","164104","0","3300","100","0.2545"
"164880","164104","0","3300","100","0.31"
"164881","164104","0","3300","100","0.217"
"164882","164104","0","3300","100","0.155"
"164883","164104","0","3300","100","0.2545"
"164884","164104","0","3300","100","0.31"
"164885","164104","0","3300","100","0.217"
"164886","164104","0","3300","100","0.155"
"164887","164104","0","3300","100","0.2545"
"164888","164104","0","3300","200","2.976"
"164889","164104","0","3300","100","0.738"
"164890","164104","0","3300","100","2.201"
"164891","164104","0","3300","200","2.976"
"164892","164104","0","3300","100","0.31"
"164893","164104","0","3300","100","0.217"
"164894","164104","0","3300","100","0.155"
"164895","164104","0","3300","100","0.2545"
"164896","164104","0","3300","100","0.31"
"164897","164104","0","3300","100","0.217"
"164898","164104","0","3300","100","0.155"
"164899","164104","0","3300","100","0.2545"
"164900","164104","0","3300","100","0.31"
"164901","164104","0","3300","100","0.217"
"164902","164104","0","3300","100","0.155"
"164903","164104","0","3300","100","0.2545"
"164904","164104","0","3300","100","1.128"
"164905","164104","0","3300","100","0.8525"
"164906","164104","0","3300","100","0.3875"
"164907","164104","0","3300","100","0.6355"
"164908","164104","0","3300","200","2.976"
"164909","164104","0","3300","100","0.5645"
"164910","164104","0","3300","100","0.6045"
"164911","164104","0","3300","100","0.5025"
"164912","164104","0","3300","100","0.6045"
"164913","164104","0","3300","100","0.5025"
"164914","164104","0","3300","100","0.369"
"164915","164104","0","3300","100","0.369"
"164916","164104","0","3300","100","0.738"
"164917","164104","0","3300","100","2.012"
"164918","164104","0","3300","200","2.976"
"164919","164104","0","3300","100","0.31"
"164920","164104","0","3300","100","0.217"
"164921","164104","0","3300","100","0.155"
"164922","164104","0","3300","100","0.2545"
"164923","164104","0","3300","100","0.31"
"164924","164104","0","3300","100","0.217"
"164925","164104","0","3300","100","0.155"
"164926","164104","0","3300","100","0.2545"
"164927","164104","0","3300","100","1.776"
"164928","164104","0","3300","100","0.527"
"164929","164104","0","3300","100","0.1705"
"164930","164104","0","3300","100","0.2015"
"164931","164104","0","3300","100","0.431"
"164932","164104","0","3300","100","0.431"
"164933","164104","0","3300","100","0.6355"
"164934","164104","0","3300","100","0.5025"
"164935","164104","0","3300","100","0.6355"
"164936","164104","0","3300","100","0.5025"
"164937","164104","0","3300","200","2.976"
"164938","164104","0","3300","200","2.976"
"164939","164104","0","3300","100","0.6355"
"164940","164104","0","3300","100","0.5645"
"164941","164104","0","3300","100","0.524"
"164942","164104","0","3300","100","0.6355"
"164943","164104","0","3300","100","0.5025"
"164944","164104","0","3300","100","0.6355"
"164945","164104","0","3300","100","0.5645"
"164946","164104","0","3300","100","0.738"
"164947","164104","0","3300","100","0.738"
"164948","164104","0","3300","200","2.976"
"164949","164104","0","3300","100","0.31"
"164950","164104","0","3300","100","0.217"
"164951","164104","0","3300","100","0.155"
"164952","164104","0","3300","100","0.2545"
"164953","164104","0","3300","100","0.31"
"164954","164104","0","3300","100","0.217"
"164955","164104","0","3300","100","0.155"
"164956","164104","0","3300","100","0.2545"
"164957","164104","0","3300","100","0.738"
"164958","164104","0","3300","100","0.31"
"164959","164104","0","3300","100","0.217"
"164960","164104","0","3300","100","0.155"
"164961","164104","0","3300","100","0.2545"
"164962","164104","0","3300","100","0.31"
"164963","164104","0","3300","100","0.217"
"164964","164104","0","3300","100","0.155"
"164965","164104","0","3300","100","0.2545"
"164966","164104","0","3300","100","2.201"
"164967","164104","0","3300","100","0.3565"
"164968","164104","0","3300","100","0.217"
"164969","164104","0","3300","100","0.155"
"164970","164104","0","3300","100","0.2545"
"164971","164105","0","3300","400","16.158"
"164972","164105","0","3300","400","45.1677"
"164973","164105","0","3300","400","15.3443"
"164974","164105","0","3300","200","4.488"
"164975","164105","0","3300","200","3.391"
"164976","164105","0","3300","200","3.053"
"164977","164105","0","3300","200","4.457"
"164978","164105","0","3300","200","4.488"
"164979","164105","0","3300","200","1.855"
"164980","164105","0","3300","200","4.567"
"164981","164105","0","3300","200","3.315"
"164982","164105","0","3300","200","3.122"
"164983","164105","0","3300","100","0.924"
"164984","164105","0","3300","100","0.924"
"164985","164105","0","3300","200","1.848"
"164986","164105","0","3300","100","2.232"
"164987","164105","0","3300","100","0.837"
"164988","164105","0","3300","100","0.3875"
"164989","164105","0","3300","200","2.976"
"164990","164105","0","3300","100","2.201"
"164991","164105","0","3300","500","5.58"
"164992","164105","0","3300","500","3.255"
"164993","164105","0","3300","400","48.8754"
"164994","164105","0","3300","500","5.58"
"164995","164105","0","3300","500","3.255"
"164996","164105","0","3300","500","5.58"
"164997","164105","0","3300","500","3.255"
"164998","164105","0","3300","500","5.58"
"164999","164105","0","3300","500","3.255"
"165000","164105","0","3300","500","5.58"
"165001","164105","0","3300","500","3.255"
"165002","164105","0","3300","500","5.58"
"165003","164105","0","3300","500","3.255"
"165004","164105","0","3300","500","2.79"
"165005","164105","0","3300","200","4.433"
"165006","164105","0","3300","500","2.79"
"165007","164105","0","3300","200","4.433"
"165008","164105","0","3300","500","2.79"
"165009","164105","0","3300","500","5.58"
"165010","164105","0","3300","500","3.255"
"165011","164105","0","3300","500","5.58"
"165012","164105","0","3300","500","3.255"
"165013","164105","0","3300","500","5.58"
"165014","164105","0","3300","500","3.255"
"165015","164105","0","3300","100","0.431"
"165016","164105","0","3300","100","0.431"
"165017","164105","0","3300","100","0.738"
"165018","164105","0","3300","100","2.201"
"165019","164105","0","3300","200","2.976"
"165020","164105","0","3300","100","0.31"
"165021","164105","0","3300","100","0.217"
"165022","164105","0","3300","100","0.155"
"165023","164105","0","3300","100","0.2545"
"165024","164105","0","3300","100","0.31"
"165025","164105","0","3300","100","0.217"
"165026","164105","0","3300","100","0.155"
"165027","164105","0","3300","100","0.2545"
"165028","164105","0","3300","100","0.31"
"165029","164105","0","3300","100","0.217"
"165030","164105","0","3300","100","0.155"
"165031","164105","0","3300","100","0.2545"
"165032","164105","0","3300","200","2.976"
"165033","164105","0","3300","100","0.738"
"165034","164105","0","3300","100","2.201"
"165035","164105","0","3300","200","2.976"
"165036","164105","0","3300","100","0.31"
"165037","164105","0","3300","100","0.217"
"165038","164105","0","3300","100","0.155"
"165039","164105","0","3300","100","0.2545"
"165040","164105","0","3300","100","0.31"
"165041","164105","0","3300","100","0.217"
"165042","164105","0","3300","100","0.155"
"165043","164105","0","3300","100","0.2545"
"165044","164105","0","3300","100","0.31"
"165045","164105","0","3300","100","0.217"
"165046","164105","0","3300","100","0.155"
