ID,LEVEL_ID,ELEVATION,WINDOW_FORM,WINDOW_STYLE,WIDTH,HEIGHT,TAPERING,AREA,PERIMETER,IMPOST_LENGTH
"168464","166528","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168465","166528","900","2","2","1500","1500","0","1.76715","4.71239","0"
"168466","166528","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168467","166528","900","2","2","1500","1500","0","1.76715","4.71239","0"
"168468","166528","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168469","166528","550","2","2","2200","2200","0","3.80133","6.9115","0"
"168470","166528","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168478","166528","550","2","2","2200","2200","0","3.80133","6.9115","0"
"168479","166528","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168480","166528","900","2","2","1500","1500","0","1.76715","4.71239","0"
"168481","166528","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168482","166528","550","2","2","2200","2200","0","3.80133","6.9115","0"
"168483","166528","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168484","166528","900","2","2","1500","1500","0","1.76715","4.71239","0"
"168485","166528","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168486","166528","550","2","2","2200","2200","0","3.80133","6.9115","0"
"168487","166528","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168488","166528","900","2","2","1500","1500","0","1.76715","4.71239","0"
"168489","166528","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168490","166528","550","2","2","2200","2200","0","3.80133","6.9115","0"
"168539","166529","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168540","166529","900","2","2","1500","1500","0","1.76715","4.71239","0"
"168541","166529","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168542","166529","550","2","2","2200","2200","0","3.80133","6.9115","0"
"168543","166529","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168544","166529","900","2","2","1500","1500","0","1.76715","4.71239","0"
"168545","166529","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168546","166529","550","2","2","2200","2200","0","3.80133","6.9115","0"
"168547","166529","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168548","166529","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168549","166529","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168550","166529","550","2","2","2200","2200","0","3.80133","6.9115","0"
"168551","166529","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168552","166529","900","2","2","1500","1500","0","1.76715","4.71239","0"
"168553","166529","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168554","166529","550","2","2","2200","2200","0","3.80133","6.9115","0"
"168555","166529","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168556","166529","900","2","2","1500","1500","0","1.76715","4.71239","0"
"168557","166529","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168558","166529","900","2","2","1500","1500","0","1.76715","4.71239","0"
"168559","166529","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168560","166529","550","2","2","2200","2200","0","3.80133","6.9115","0"
"168561","166529","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168569","166529","550","2","2","2200","2200","0","3.80133","6.9115","0"
"168570","166529","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168571","166529","900","2","2","1500","1500","0","1.76715","4.71239","0"
"168572","166529","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168573","166529","550","2","2","2200","2200","0","3.80133","6.9115","0"
"168574","166529","550","2","2","2200","2200","0","3.80133","6.9115","0"
"168575","166529","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168576","166529","900","2","2","1500","1500","0","1.76715","4.71239","0"
"168577","166529","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168578","166529","900","2","2","1500","1500","0","1.76715","4.71239","0"
"168579","166529","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168580","166529","550","2","2","2200","2200","0","3.80133","6.9115","0"
"168581","166529","550","2","2","2200","2200","0","3.80133","6.9115","0"
"168630","166530","550","2","2","2200","2200","0","3.80133","6.9115","0"
"168631","166530","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168632","166530","900","2","2","1500","1500","0","1.76715","4.71239","0"
"168633","166530","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168634","166530","900","2","2","1500","1500","0","1.76715","4.71239","0"
"168635","166530","900","2","2","1500","1500","0","1.76715","4.71239","0"
"168636","166530","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168637","166530","550","2","2","2200","2200","0","3.80133","6.9115","0"
"168638","166530","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168639","166530","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168640","166530","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168641","166530","550","2","2","2200","2200","0","3.80133","6.9115","0"
"168642","166530","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168643","166530","900","2","2","1500","1500","0","1.76715","4.71239","0"
"168644","166530","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168645","166530","550","2","2","2200","2200","0","3.80133","6.9115","0"
"168646","166530","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168647","166530","900","2","2","1500","1500","0","1.76715","4.71239","0"
"168648","166530","550","2","2","2200","2200","0","3.80133","6.9115","0"
"168649","166530","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168650","166530","900","2","2","1500","1500","0","1.76715","4.71239","0"
"168651","166530","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168652","166530","900","2","2","1500","1500","0","1.76715","4.71239","0"
"168660","166530","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168661","166530","900","2","2","1500","1500","0","1.76715","4.71239","0"
"168662","166530","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168663","166530","550","2","2","2200","2200","0","3.80133","6.9115","0"
"168664","166530","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168665","166530","550","2","2","2200","2200","0","3.80133","6.9115","0"
"168666","166530","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168667","166530","900","2","2","1500","1500","0","1.76715","4.71239","0"
"168668","166530","900","2","2","1500","1500","0","1.76715","4.71239","0"
"168669","166530","900","2","2","1500","1500","0","1.76715","4.71239","0"
"168670","166530","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168671","166530","550","2","2","2200","2200","0","3.80133","6.9115","0"
"168672","166530","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168721","166531","550","2","2","2200","2200","0","3.80133","6.9115","0"
"168722","166531","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168723","166531","900","2","2","1500","1500","0","1.76715","4.71239","0"
"168724","166531","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168725","166531","900","2","2","1500","1500","0","1.76715","4.71239","0"
"168726","166531","900","2","2","1500","1500","0","1.76715","4.71239","0"
"168727","166531","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168728","166531","550","2","2","2200","2200","0","3.80133","6.9115","0"
"168729","166531","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168730","166531","900","2","2","1500","1500","0","1.76715","4.71239","0"
"168731","166531","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168732","166531","550","2","2","2200","2200","0","3.80133","6.9115","0"
"168733","166531","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168734","166531","900","2","2","1500","1500","0","1.76715","4.71239","0"
"168735","166531","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168736","166531","550","2","2","2200","2200","0","3.80133","6.9115","0"
"168737","166531","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168738","166531","900","2","2","1500","1500","0","1.76715","4.71239","0"
"168739","166531","550","2","2","2200","2200","0","3.80133","6.9115","0"
"168740","166531","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168741","166531","900","2","2","1500","1500","0","1.76715","4.71239","0"
"168742","166531","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168743","166531","900","2","2","1500","1500","0","1.76715","4.71239","0"
"168751","166531","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168752","166531","900","2","2","1500","1500","0","1.76715","4.71239","0"
"168753","166531","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168754","166531","550","2","2","2200","2200","0","3.80133","6.9115","0"
"168755","166531","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168756","166531","550","2","2","2200","2200","0","3.80133","6.9115","0"
"168757","166531","550","2","2","2200","2200","0","3.80133","6.9115","0"
"168758","166531","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168759","166531","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168760","166531","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168761","166531","550","2","2","2200","2200","0","3.80133","6.9115","0"
"168762","166531","550","2","2","2200","2200","0","3.80133","6.9115","0"
"168763","166531","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168812","166532","550","2","2","2200","2200","0","3.80133","6.9115","0"
"168813","166532","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168814","166532","900","2","2","1500","1500","0","1.76715","4.71239","0"
"168815","166532","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168816","166532","900","2","2","1500","1500","0","1.76715","4.71239","0"
"168817","166532","900","2","2","1500","1500","0","1.76715","4.71239","0"
"168818","166532","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168819","166532","550","2","2","2200","2200","0","3.80133","6.9115","0"
"168820","166532","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168821","166532","900","2","2","1500","1500","0","1.76715","4.71239","0"
"168822","166532","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168823","166532","550","2","2","2200","2200","0","3.80133","6.9115","0"
"168824","166532","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168825","166532","900","2","2","1500","1500","0","1.76715","4.71239","0"
"168826","166532","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168827","166532","550","2","2","2200","2200","0","3.80133","6.9115","0"
"168828","166532","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168829","166532","900","2","2","1500","1500","0","1.76715","4.71239","0"
"168830","166532","550","2","2","2200","2200","0","3.80133","6.9115","0"
"168831","166532","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168832","166532","900","2","2","1500","1500","0","1.76715","4.71239","0"
"168833","166532","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168834","166532","900","2","2","1500","1500","0","1.76715","4.71239","0"
"168842","166532","900","2","2","1500","1500","0","1.76715","4.71239","0"
"168843","166532","900","2","2","1500","1500","0","1.76715","4.71239","0"
"168844","166532","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168845","166532","550","2","2","2200","2200","0","3.80133","6.9115","0"
"168846","166532","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168847","166532","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168848","166532","550","2","2","2200","2200","0","3.80133","6.9115","0"
"168849","166532","550","2","2","2200","2200","0","3.80133","6.9115","0"
"168850","166532","550","2","2","2200","2200","0","3.80133","6.9115","0"
"168851","166532","550","2","2","2200","2200","0","3.80133","6.9115","0"
"168852","166532","550","2","2","2200","2200","0","3.80133","6.9115","0"
"168853","166532","750","2","2","1800","1800","0","2.54469","5.65487","0"
"168854","166532","900","2","2","1500","1500","0","1.76715","4.71239","0"
"169826","169763","750","2","2","1800","1800","0","2.54469","5.65487","0"
"169827","169763","550","2","2","2200","2200","0","3.80133","6.9115","0"
"169828","169763","750","2","2","1800","1800","0","2.54469","5.65487","0"
"169829","169763","750","2","2","1800","1800","0","2.54469","5.65487","0"
"169830","169763","900","2","2","1500","1500","0","1.76715","4.71239","0"
"169831","169763","750","2","2","1800","1800","0","2.54469","5.65487","0"
"169832","169763","750","2","2","1800","1800","0","2.54469","5.65487","0"
"169833","169763","550","2","2","2200","2200","0","3.80133","6.9115","0"
"169834","169763","750","2","2","1800","1800","0","2.54469","5.65487","0"
"169835","169763","750","2","2","1800","1800","0","2.54469","5.65487","0"
"169836","169763","750","2","2","1800","1800","0","2.54469","5.65487","0"
"169837","169763","550","2","2","2200","2200","0","3.80133","6.9115","0"
"169838","169763","750","2","2","1800","1800","0","2.54469","5.65487","0"
"169839","169763","750","2","2","1800","1800","0","2.54469","5.65487","0"
"169840","169763","750","2","2","1800","1800","0","2.54469","5.65487","0"
"169841","169763","550","2","2","2200","2200","0","3.80133","6.9115","0"
"169842","169763","550","2","2","2200","2200","0","3.80133","6.9115","0"
"169843","169763","750","2","2","1800","1800","0","2.54469","5.65487","0"
"169844","169763","550","2","2","2200","2200","0","3.80133","6.9115","0"
"169845","169763","750","2","2","1800","1800","0","2.54469","5.65487","0"
"169846","169763","900","2","2","1500","1500","0","1.76715","4.71239","0"
"169847","169763","750","2","2","1800","1800","0","2.54469","5.65487","0"
"169848","169763","900","2","2","1500","1500","0","1.76715","4.71239","0"
"171005","169763","900","2","2","1500","1500","0","1.76715","4.71239","0"
"171006","169763","750","2","2","1800","1800","0","2.54469","5.65487","0"
"171007","169763","550","2","2","2200","2200","0","3.80133","6.9115","0"
"171008","169763","750","2","2","1800","1800","0","2.54469","5.65487","0"
"171009","169763","900","2","2","1500","1500","0","1.76715","4.71239","0"
"171010","169763","900","2","2","1500","1500","0","1.76715","4.71239","0"
"171011","169763","750","2","2","1800","1800","0","2.54469","5.65487","0"
"171012","169763","750","2","2","1800","1800","0","2.54469","5.65487","0"
"171013","169763","750","2","2","1800","1800","0","2.54469","5.65487","0"
"171014","169763","750","2","2","1800","1800","0","2.54469","5.65487","0"
"171015","169763","750","2","2","1800","1800","0","2.54469","5.65487","0"
"171016","169763","900","2","2","1500","1500","0","1.76715","4.71239","0"
"171017","169763","900","2","2","1500","1500","0","1.76715","4.71239","0"
